*WEATHER DATA: GGCMI

@ INSI      LAT     LONG  ELEV   TAV   AMP REFHT WNDHT
 GGCMI    -9.25    34.75   -99  22.2  13.8
@DATE  SRAD  TMIN  TMAX  RAIN
44068  15.3  17.7  28.2   0.7
44069  16.9  17.4  28.1   8.7
44070  19.3  17.3  26.2  13.3
44071  21.8  17.4  26.6  10.0
44072  18.7  16.6  26.8  21.5
44073  14.4  18.4  28.6  16.6
44074  19.2  17.3  26.1   8.4
44075  19.2  17.2  26.1  11.2
44076  22.2  16.5  27.4   4.5
44077  21.5  15.9  28.0   8.0
44078  23.7  15.7  28.0   0.6
44079  19.5  15.7  26.3   8.1
44080  15.3  18.1  24.8  28.4
44081  15.2  17.4  24.1  28.9
44082  18.8  17.5  25.6  17.4
44083  16.8  16.8  24.5  16.4
44084  16.0  17.2  24.7  19.6
44085  16.3  16.8  25.0  14.7
44086  15.2  17.2  25.9   9.7
44087  16.3  17.3  25.8  11.3
44088  14.0  17.5  26.3  15.6
44089  17.8  16.8  26.6   7.1
44090  21.9  16.7  26.7  11.9
44091  19.1  17.1  26.3   0.0
44092  11.8  17.1  24.9   5.9
44093  17.4  16.8  27.0   3.1
44094  17.1  17.7  26.8   3.6
44095  17.9  16.2  25.5   0.0
44096  23.3  15.0  28.3   0.0
44097  26.5  13.1  30.4   0.0
44098  21.3  13.0  27.9   3.4
44099  19.6  15.9  26.3   0.0
44100  20.3  14.9  26.1   2.4
44101  19.7  13.8  26.0   2.3
44102  17.2  16.4  25.1   0.0
44103  20.3  14.2  26.5   0.0
44104  18.2  14.1  26.9   0.0
44105  22.2  16.0  27.9   7.1
44106  19.7  15.6  26.8  17.8
44107  17.6  17.2  25.2  16.7
44108  19.4  17.3  25.1  11.8
44109  17.8  16.4  24.7   1.6
44110  16.3  16.0  25.7   0.0
44111  18.3  15.3  26.1   0.0
44112  20.2  15.0  26.3   0.0
44113  20.0  16.1  27.1   0.0
44114  18.1  15.7  26.7   0.0
44115  20.5  15.0  26.9   0.0
44116  15.5  16.6  25.6   4.1
44117  14.0  16.0  25.2   4.9
44118  19.1  14.9  26.3   0.0
44119  20.4  13.4  26.3  14.2
44120  17.1  15.7  25.4   4.5
44121  16.8  13.6  24.5   0.0
44122  22.5  14.1  25.2   0.0
44123  20.9  14.2  24.7   0.0
44124  14.2  13.0  23.2   0.0
44125  18.2  11.5  24.9   0.0
44126  14.9  13.9  24.8   0.0
44127  17.2  13.8  24.7   0.0
44128  11.2  15.0  23.2   0.0
44129  14.3  14.6  24.4   0.0
44130  17.1  13.7  24.3   0.0
44131  14.6  13.5  23.4   0.0
44132  18.3  12.2  24.6   0.0
44133  20.3  10.2  25.6   0.0
44134  17.9  14.0  25.1   0.0
44135  19.7  12.7  25.6   0.0
44136  16.1  13.2  25.2   0.0
44137  16.4  12.8  24.6   0.0
44138  12.2  12.5  24.3   0.0
44139  16.0  12.0  25.6   0.0
44140  15.6  12.8  25.7   0.0
44141  16.8  16.1  25.9   0.0
44142  16.9  14.1  25.0   0.0
44143  16.2  13.0  24.7   0.0
44144  22.7  11.7  25.4   0.0
44145  19.3  10.1  24.7   0.0
44146  12.0  16.3  24.7   5.4
44147  12.7  16.0  23.3  10.1
44148  14.5  14.6  24.2   0.0
44149  15.0  13.6  24.0   0.0
44150  13.6  11.7  23.8   0.0
44151  18.7  10.6  24.4   0.0
44152  19.6  10.1  24.9   0.0
44153  16.3  10.3  24.1   0.0
44154  16.0  14.7  24.4   5.6
44155  14.1  15.2  22.9   5.7
44156  14.6  14.8  22.4   0.0
44157  14.5  13.2  23.1   0.0
44158   7.7  11.5  22.5   0.0
44159  18.7  10.4  25.2   0.0
44160  18.4  10.8  25.7   0.0
44161  18.8   9.7  25.4   0.0
44162  16.5  10.3  24.6   0.0
44163  16.7  13.7  25.2   0.0
44164  16.2  13.3  25.7   0.0
44165  17.4  14.4  26.4   0.2
44166  14.8  14.7  24.1   0.0
44167  16.1  11.6  24.0   0.0
44168  14.9  10.8  23.8   0.0
44169  16.8  11.2  24.8   0.5
44170   9.7  14.5  23.1   0.3
44171   7.5  13.1  22.8   0.0
44172  12.6  13.1  23.1   0.0
44173  20.5   9.6  23.4   0.0
44174  19.7   7.3  24.0   0.0
44175  17.7   8.7  24.9   0.0
44176  14.4   8.2  23.7   0.0
44177  16.4  10.9  24.9   0.0
44178  16.2  10.8  24.2   0.0
44179  15.3  10.5  24.3   0.0
44180  16.8  10.5  25.1   0.0
44181  19.5   9.0  23.4   0.0
44182  19.5   6.6  23.1   0.0
44183  20.4   7.9  23.5   0.0
44184  20.4   8.4  23.4   0.0
44185  19.9   9.8  24.4   0.0
44186  17.7   9.3  24.9   0.0
44187  14.3  11.4  24.5   7.5
44188  16.0  11.6  25.3   0.0
44189  16.7  10.8  25.9   0.0
44190  16.4  10.7  24.9   0.0
44191  14.5  11.2  24.1   0.0
44192  14.0  11.1  22.9   0.0
44193  15.0  10.4  23.8   0.0
44194  16.4   9.5  24.6   0.0
44195  16.9  11.0  24.1   0.0
44196  21.4   9.6  25.8   0.0
44197  19.0  10.2  25.1   0.0
44198  22.0   8.9  25.4   0.0
44199  12.4  10.7  24.0   0.0
44200  18.0   9.0  24.9   0.2
44201  20.2   7.6  24.7   0.2
44202  14.3  14.1  23.7   0.0
44203  19.6   9.6  23.2   0.0
44204  19.5   7.3  23.8   0.0
44205  18.3   7.3  23.9   0.0
44206  20.0   8.7  22.8   0.0
44207  16.1   8.1  23.7   0.0
44208  15.8   7.1  22.5   0.0
44209  13.2  11.2  21.4   0.0
44210  19.6  11.2  24.1   0.0
44211  16.0   9.6  23.2   0.0
44212  20.7   6.1  23.8   0.0
44213  20.9   8.4  25.2   0.0
44214  15.6  11.2  22.7   0.0
44215  14.1  11.8  23.5   0.0
44216  15.4  11.4  22.6   0.2
44217  15.4  13.2  22.4   0.0
44218  15.9  10.9  23.1   0.2
44219  22.5   8.4  24.3   0.0
44220  18.7  11.7  23.2   0.0
44221  19.2  11.3  24.0   0.0
44222  18.5  10.6  23.6   0.0
44223  23.6   8.4  24.2   0.0
44224  23.8   7.9  24.7   0.0
44225  23.4  10.4  25.5   0.0
44226  24.8   8.4  26.8   0.0
44227  25.2   8.0  26.9   0.0
44228  15.7  12.7  24.0   1.1
44229  17.2  11.4  24.5   0.3
44230  16.5  12.1  24.8   0.0
44231  17.2  10.5  24.2   0.0
44232  23.6   8.9  26.0   0.0
44233  23.6   9.2  26.4   0.0
44234  22.1   8.6  27.4   0.0
44235  20.5   9.3  26.4   0.0
44236  19.1  10.2  25.3   0.0
44237  22.0   8.1  25.1   0.2
44238  20.4  11.2  26.3   0.0
44239  21.7   7.7  26.5   0.0
44240  16.2  11.4  24.5   0.0
44241  22.0  10.2  25.9   0.0
44242  15.0  10.0  23.6   0.0
44243  22.1   8.6  26.8   0.0
44244  21.9   8.9  26.5   0.0
44245  24.9   8.3  27.1   0.0
44246  22.6  10.3  27.4   0.0
44247  21.3  11.7  28.6   0.0
44248  21.7  10.9  28.5   0.0
44249  17.0  13.1  26.4   0.0
44250  21.0  13.0  27.1   0.0
44251  21.9  11.6  27.0   0.0
44252  22.4  11.0  27.8   0.1
44253  23.4  11.7  28.6   0.1
44254  20.2  11.1  26.6   0.0
44255  18.8  13.2  27.8   0.0
44256  21.1  12.9  28.4   0.0
44257  22.8  12.5  28.6   0.0
44258  23.7  11.6  28.9   0.0
44259  26.2  10.3  28.4   0.0
44260  26.7   8.8  29.5   0.0
44261  22.9   9.7  29.8   0.0
44262  25.1  10.3  32.0   0.0
44263  24.9  11.4  31.8   0.0
44264  26.7  10.9  32.6   0.0
44265  26.9  10.5  32.1   0.0
44266  26.1  10.7  30.2   0.0
44267  22.5  13.5  30.0   0.2
44268  23.0  13.5  30.6   0.0
44269  27.3  12.8  30.7   0.0
44270  26.8  11.0  29.6   0.0
44271  22.0  12.2  28.2   0.0
44272  26.4  11.1  29.0   0.0
44273  26.5  11.3  29.5   0.0
44274  25.0  10.3  28.3   0.0
44275  20.9  12.8  27.7   8.3
44276  23.7  14.1  27.3   5.7
44277  25.2  12.0  27.5   0.0
44278  22.9  13.5  27.8   0.0
44279  27.7  12.3  30.0   0.0
44280  26.8  12.4  28.7   0.0
44281  21.9  15.1  27.4   0.0
44282  22.9  13.8  27.5   0.0
44283  25.6  14.1  27.6   0.0
44284  22.5  13.3  27.0   0.0
44285  22.4  12.7  27.2   0.0
44286  20.8  13.2  26.0   0.0
44287  21.4  14.6  28.0   0.0
44288  20.8  14.3  28.7   0.0
44289  20.9  14.8  27.6   0.0
44290  28.4  13.1  29.2   0.0
44291  29.3  10.6  29.4   0.0
44292  28.5  11.8  28.9   0.0
44293  25.8  12.4  29.4   0.0
44294  22.3  13.6  29.1   0.0
44295  26.7  13.7  30.0   0.0
44296  29.9  10.5  30.0   0.0
44297  25.4  12.3  29.7   0.0
44298  28.5  13.7  32.2   0.0
44299  29.7  12.3  32.9   0.0
44300  25.0  13.2  31.1   0.0
44301  27.7  14.3  31.5   0.0
44302  29.8  11.9  32.1   0.0
44303  25.0  14.9  33.7   0.0
44304  26.2  13.2  31.6   0.0
44305  22.5  15.9  31.5   0.0
44306  22.3  16.5  31.8   2.4
44307  21.5  16.3  31.8   0.0
44308  12.3  18.4  31.5   0.0
44309  19.4  16.1  29.7   0.0
44310  24.7  15.4  30.8   0.0
44311  25.0  14.9  29.5   0.0
44312  26.2  14.8  30.2   0.0
44313  26.8  14.6  31.7   0.0
44314  26.8  14.9  31.0   0.0
44315  26.4  14.8  30.9   0.0
44316  25.7  15.1  31.1   0.0
44317  26.6  14.8  31.6   0.0
44318  17.5  16.6  27.9   5.2
44319  23.7  15.9  30.7   0.0
44320  25.9  16.7  31.2   0.0
44321  26.5  15.4  30.5   0.0
44322  26.7  16.4  30.0   0.0
44323  19.3  18.4  30.8   6.3
44324  19.1  17.9  29.2   1.8
44325  11.6  19.4  26.2   6.5
44326   9.9  18.6  25.5   8.8
44327  18.5  18.1  27.1   6.3
44328  24.9  18.3  29.4   0.0
44329  23.9  18.0  29.2   0.0
44330  24.5  17.3  29.3   0.0
44331  24.9  16.9  29.5   0.0
44332  29.3  16.6  29.6   0.0
44333  26.9  15.9  29.5   0.0
44334  24.4  17.3  29.9   0.0
44335  23.4  18.1  28.7   0.0
44336  25.1  17.4  28.5   1.0
44337  23.6  17.1  28.5  17.9
44338  16.4  18.3  26.1   6.8
44339  18.8  18.6  26.2   0.0
44340  23.9  17.1  28.7   0.0
44341  26.6  16.8  30.4   0.0
44342  26.8  16.1  29.6   0.0
44343  26.5  16.4  30.6   0.0
44344  26.8  16.2  30.2   0.0
44345  25.8  17.4  30.7   1.7
44346  23.4  18.1  30.3   8.4
44347  16.6  18.5  26.8  10.5
44348  19.0  18.1  27.1   2.1
44349  24.0  18.0  28.5   6.0
44350  21.5  18.7  26.8   4.3
44351  20.7  17.4  27.8  12.2
44352  24.0  18.1  28.6   8.8
44353  23.1  18.2  30.3   0.0
44354  27.2  16.7  29.2   0.0
44355  23.4  18.6  28.0   4.6
44356  22.2  18.1  27.5   9.2
44357  24.6  17.6  29.0   2.7
44358  21.9  17.8  28.2   9.6
44359  17.2  18.1  28.0   5.9
44360  23.9  17.0  28.9  12.9
44361  16.9  19.0  26.6  10.1
44362  17.6  19.0  29.2  13.5
44363  17.5  18.6  26.8   5.8
44364  19.6  18.7  28.2  21.2
44365  15.8  18.8  28.3   1.2
44366  17.3  19.6  27.5   0.0
45001  21.0  18.1  27.9   0.0
45002  19.8  18.5  27.8  14.9
45003  22.2  17.3  27.2   2.4
45004  17.3  18.5  30.0   4.0
45005  20.5  17.6  28.9   0.3
45006  22.2  17.9  28.0   0.3
45007  18.3  18.1  26.6  12.9
45008  18.7  18.3  27.5   5.0
45009  15.2  18.4  26.3   0.0
45010  18.8  17.7  26.7   2.9
45011  21.7  17.0  28.0   0.1
45012  16.6  19.2  26.5  13.1
45013  11.6  18.0  24.5  18.5
45014  13.6  17.7  26.0   0.3
45015  14.3  18.2  24.7   5.5
45016  14.7  18.1  26.6   2.6
45017  17.5  18.1  27.0  14.9
45018  19.4  18.7  26.9   6.7
45019  22.1  17.5  27.1   0.3
45020  21.0  17.4  28.5  13.9
45021  13.8  18.6  26.2   8.0
45022  20.5  17.7  27.0   8.5
45023  18.2  18.3  26.6   9.0
45024  16.3  18.4  25.6  19.8
45025  19.8  18.0  28.6  34.1
45026  18.1  18.1  27.3  10.6
45027  17.8  18.1  27.1  28.5
45028  18.9  18.0  27.1   6.7
45029  22.8  17.9  28.7   0.3
45030  23.2  17.0  27.5   0.3
45031  22.7  16.7  27.9   0.3
45032  19.5  17.2  27.6   0.7
45033  23.9  17.8  28.2   1.0
45034  19.7  19.3  29.1   7.4
45035  12.8  18.1  22.6  45.6
45036  14.5  16.4  22.5  12.4
45037  16.1  16.2  23.0  11.3
45038  16.5  16.3  23.5   0.6
45039  14.5  17.0  22.9   0.4
45040  17.5  17.3  24.5   0.6
45041  18.7  17.4  24.9   3.0
45042  19.0  16.9  25.1   1.8
45043  21.2  17.9  26.2   0.7
45044  21.8  17.2  26.3   0.9
45045  22.5  16.0  26.6   0.6
45046  21.8  16.2  25.6   7.0
45047  22.8  17.0  25.7   0.7
45048  20.0  17.0  25.9   9.4
45049  17.8  17.3  24.3  16.0
45050  19.2  17.5  25.4  15.5
45051  16.7  17.3  25.0   9.7
45052  20.2  16.1  25.4   6.8
45053  19.5  17.6  25.9   9.3
45054  19.5  18.0  26.0   8.1
45055  19.6  17.3  26.9   5.0
45056  20.1  18.1  26.2  12.3
45057  15.5  18.2  25.5  17.8
45058  12.4  17.4  23.2  29.3
45059  14.9  17.7  24.6   9.6
45060  16.6  16.9  28.2  12.9
45061  14.1  17.6  25.0  15.9
45062  17.3  17.0  26.8  12.6
45063  14.1  17.8  26.2  22.3
45064  19.9  16.3  26.9   0.7
45065  22.0  15.9  27.1  13.0
45066  17.3  17.6  25.8  16.9
45067  19.4  17.7  27.4   3.6
45068  15.5  17.4  27.4  11.5
45069  15.5  17.3  27.8  10.7
45070  19.1  17.5  25.7  13.7
45071  15.0  17.4  25.7  18.4
45072  15.6  17.3  24.6  10.9
45073  16.0  16.6  26.1   0.0
45074  18.7  16.3  25.8  10.4
45075  18.2  17.1  27.3  13.3
45076  19.3  17.1  26.6   7.9
45077  20.6  17.1  27.1   7.8
45078  22.5  16.7  26.8  10.6
45079  23.3  17.1  27.2   0.7
45080  21.7  17.6  27.1   7.2
45081  19.0  16.3  26.9   9.3
45082  16.9  16.9  26.5  13.5
45083  14.1  18.3  27.0  18.8
45084  14.2  17.9  26.1  13.6
45085  19.4  16.8  26.7   0.7
45086  20.1  16.2  26.1   0.5
45087  22.1  16.5  26.4   6.6
45088  16.3  17.1  25.7   0.8
45089  18.6  16.9  27.4   8.6
45090  17.3  17.8  27.4  17.2
45091  23.1  15.9  31.1   0.0
45092  26.9  14.0  31.5   0.0
45093  20.7  14.5  28.8   5.1
45094  12.2  17.1  26.7   4.4
45095  21.5  15.3  28.1   0.0
45096  16.9  17.5  26.2  13.8
45097  12.3  17.9  25.7   7.8
45098  15.1  16.5  25.8   7.8
45099  18.3  15.8  27.0   0.0
45100  17.4  16.2  27.4   0.0
45101  20.4  16.6  27.0  11.9
45102  18.2  16.3  25.2  12.4
45103  20.9  14.4  27.4   0.0
45104  20.1  15.1  27.2   0.0
45105  18.4  16.1  27.6   0.0
45106  20.8  16.6  27.8   0.0
45107  19.8  16.0  27.8   0.0
45108  13.7  14.8  26.1   0.0
45109  18.3  14.4  27.2   0.0
45110  18.2  15.4  26.9   3.8
45111  19.1  16.2  26.3   4.8
45112  14.3  16.8  25.2   7.1
45113  17.5  14.7  26.2   4.2
45114  14.9  16.9  26.2   3.7
45115  18.9  14.4  27.7   0.0
45116  18.9  14.4  27.3   0.0
45117  17.0  13.8  26.1   0.0
45118  18.4  13.7  26.3   0.0
45119  13.0  14.4  25.2   0.0
45120  15.7  13.2  25.4   0.0
45121  20.6  12.9  25.2   0.0
45122  20.8  12.8  26.2   0.0
45123  19.8  13.5  26.4   0.0
45124  21.1  13.8  27.1   0.0
45125  19.5  12.1  27.2   0.0
45126  18.8  13.9  27.2   0.0
45127  18.8  14.1  27.0   0.0
45128  14.9  14.2  25.7   0.7
45129  16.9  14.2  26.5   0.0
45130  18.3  13.3  27.0   0.0
45131  17.0  14.7  26.9   0.0
45132  18.7  14.0  27.7   0.0
45133  18.3  13.8  27.4   0.0
45134  16.4  12.8  26.6   0.0
45135  16.9  12.4  26.2   0.0
45136  16.8  12.9  26.3   0.0
45137  18.9  12.6  26.4   0.0
45138  18.9  11.9  26.8   0.0
45139  17.0  11.8  26.9   0.0
45140  18.1  10.1  27.3   0.0
45141  21.2  13.9  27.1   0.0
45142  18.5  13.0  27.2   0.0
45143  17.9  10.8  27.2   0.0
45144  16.0  12.8  25.7   0.0
45145  19.5  11.5  26.4   0.0
45146  20.6   9.6  26.7   0.0
45147  21.9  10.6  27.9   0.0
45148  18.5  11.7  27.6   0.0
45149  15.3  14.9  26.6   0.0
45150  15.8  14.9  26.9   0.0
45151  16.2  13.6  27.1   0.0
45152  18.8  12.8  27.9   0.0
45153  17.0  11.1  27.8   0.0
45154  19.3  12.6  28.3   0.0
45155  18.6  12.9  27.8   0.0
45156  19.6  14.6  28.1   0.1
45157  20.7  11.7  26.5   0.1
45158  17.1   9.7  25.9   0.0
45159  18.4   8.7  25.5   0.0
45160  16.0   7.5  24.1   0.0
45161  15.2  13.5  24.7   0.0
45162  13.6  12.1  24.6   0.0
45163  14.3   9.7  24.0   0.0
45164  16.9  10.3  24.7   0.0
45165  15.9  10.4  24.6   0.0
45166  15.4   9.9  24.4   0.0
45167  16.0   9.4  25.5   0.0
45168  18.3   7.4  25.3   0.0
45169  19.7   9.2  26.0   0.0
45170  16.7  10.0  26.6   0.0
45171  19.6  10.4  27.1   0.0
45172  21.5   8.8  27.7   0.0
45173  21.4   9.1  26.8   0.0
45174  20.1   7.6  26.7   0.0
45175  15.0  11.0  24.8   0.0
45176  14.7  12.6  24.7   0.0
45177  15.4  11.4  25.1   0.0
45178  14.5  12.1  24.7   0.0
45179  20.3   9.8  25.9   0.0
45180  20.9   7.7  26.3   0.0
45181  21.1   8.3  26.6   0.0
45182  21.7   7.5  25.9   0.0
45183  19.8   8.9  26.0   0.0
45184  18.2  10.5  25.8   0.0
45185  22.0   7.4  26.5   0.1
45186  20.7   6.8  27.3   0.0
45187  20.4   6.4  27.4   0.0
45188  21.0   7.6  26.5   0.0
45189  19.5   9.1  27.7   0.0
45190  18.1  10.9  28.0   0.0
45191  16.4  11.5  27.5   0.0
45192  20.7   7.9  26.9   0.0
45193  21.2   9.8  25.9   0.0
45194  22.6   8.3  27.0   0.0
45195  22.0   7.8  27.1   0.0
45196  21.5   7.9  26.7   0.0
45197  19.3   9.8  25.8   0.0
45198  22.1   7.1  26.1   0.0
45199  18.6   9.4  26.2   0.0
45200  21.6   9.7  26.9   0.0
45201  21.3   8.0  27.4   0.0
45202  21.9   6.8  28.6   0.2
45203  23.2   6.7  28.4   0.0
45204  23.2   6.0  28.4   0.0
45205  22.7   5.5  28.1   0.0
45206  22.6   6.1  29.3   0.0
45207  20.2   6.6  27.8   0.0
45208  14.8   9.5  25.1   0.0
45209  17.5   9.0  24.3   0.0
45210  17.7   6.1  25.8   0.0
45211  16.9   8.7  25.3   0.4
45212  15.2   7.9  25.5   0.0
45213  17.8   8.9  25.1   0.0
45214  18.0  10.5  25.3   0.0
45215  21.7   9.1  25.7   0.0
45216  23.3   8.6  25.3   0.2
45217  17.6   8.6  24.6   0.0
45218  15.0  11.7  23.8   0.0
45219  14.9   9.7  24.6   0.8
45220  13.6  10.8  23.7   0.0
45221  15.0  10.1  24.4   0.0
45222  17.5  10.3  25.6   0.3
45223  18.5  10.0  25.4   0.0
45224  14.4   8.1  24.0   0.0
45225  13.2  13.9  23.0   0.0
45226  15.8  12.8  22.6   0.5
45227  20.4   8.9  24.5   0.0
45228  21.5   5.9  25.1   0.0
45229  17.8   7.4  24.3   0.0
45230  12.8  10.1  23.3   0.0
45231  20.0   8.4  26.5   0.0
45232  16.5   9.7  25.8   0.0
45233  15.4  12.2  25.6   0.0
45234  15.5  11.6  26.4   0.0
45235  18.4  10.1  27.7   0.0
45236  20.5   9.6  27.4   0.0
45237  24.2   7.7  27.1   0.2
45238  21.8   7.8  27.1   0.0
45239  21.3   9.7  27.2   0.0
45240  19.7   9.5  27.7   0.0
45241  19.4   9.9  27.9   0.0
45242  21.1   9.9  28.4   0.0
45243  20.6   9.8  29.4   0.0
45244  19.4  12.2  29.6   0.0
45245  18.1  13.1  28.6   2.4
45246  15.7  13.9  25.8   0.9
45247  12.6  14.3  23.0   0.3
45248  13.4  12.9  20.9   1.6
45249  12.5  11.5  22.3   0.0
45250  16.7  10.5  25.6   0.0
45251  19.3  14.0  27.7   0.0
45252  15.3  15.1  26.5   0.0
45253  19.8  13.3  27.9   0.3
45254  20.8  13.3  29.0   0.0
45255  18.2  13.6  27.5   0.0
45256  19.6  13.6  27.3   0.0
45257  20.1  14.0  27.3   0.0
45258  21.0  13.4  28.1   0.0
45259  19.0  12.3  27.4   0.0
45260  20.1  12.3  27.5   0.0
45261  18.9  13.3  27.9   0.1
45262  22.2  12.6  29.2   0.0
45263  22.7  13.3  29.5   0.0
45264  24.7  12.9  30.0   0.0
45265  24.0  12.3  30.5   0.3
45266  24.2  13.5  30.2   0.3
45267  18.2  14.1  26.5   0.4
45268  18.5  15.0  26.4   0.3
45269  21.8  12.2  28.9   0.1
45270  25.1  12.0  30.2   0.0
45271  27.7  11.8  30.0   0.0
45272  28.4  11.2  30.2   0.0
45273  23.4  12.4  29.4   0.0
45274  20.2  14.9  27.3   0.0
45275  23.5  13.5  29.2   0.0
45276  23.1  13.2  27.2   0.0
45277  22.4  14.9  28.9   0.0
45278  24.9  13.5  30.5   0.0
45279  24.7  13.2  31.2   0.0
45280  25.4  12.8  31.5   0.0
45281  23.2  14.6  29.3   0.0
45282  22.8  14.4  28.2   0.0
45283  28.7  11.8  28.7   0.0
45284  25.0  12.9  29.5   0.0
45285  21.2  15.3  29.1   0.0
45286  22.5  15.7  29.5   0.0
45287  21.4  16.2  29.5   0.0
45288  26.9  14.5  29.7   0.0
45289  29.7  13.0  30.6   0.0
45290  29.7  12.2  29.9   0.0
45291  29.6  12.0  31.3   0.0
45292  28.4  12.7  32.4   0.0
45293  29.2  13.0  33.3   0.0
45294  29.7  11.9  32.9   0.0
45295  29.5  11.6  32.2   0.0
45296  25.5  12.3  32.1   0.0
45297  23.9  14.2  30.4   0.3
45298  11.7  13.7  22.8   1.4
45299  25.2  12.7  26.8   0.0
45300  24.6  13.1  28.3   0.0
45301  22.0  14.4  28.6   0.0
45302  19.1  16.2  28.4   0.0
45303  17.8  17.6  29.0   0.0
45304  18.1  15.5  28.6   0.0
45305  17.9  13.8  29.4   0.0
45306  20.0  16.1  29.9   0.0
45307  27.0  14.9  30.8   0.0
45308  27.4  13.5  31.0   0.0
45309  27.7  14.6  30.6   0.0
45310  28.6  12.3  30.5   0.0
45311  24.3  14.8  30.2   0.0
45312  21.8  15.9  30.5   0.0
45313  17.3  17.4  28.8   0.0
45314  26.3  15.4  30.4   0.0
45315  26.0  13.8  30.6   0.0
45316  29.9  13.7  31.6   0.0
45317  28.9  12.7  32.4   0.0
45318  25.0  13.2  32.9   0.0
45319  22.7  14.9  33.2   0.0
45320  24.1  14.4  36.5   0.0
45321  19.5  16.1  38.5   0.0
45322  20.7  16.5  31.1   0.0
45323  21.9  16.1  29.9   0.0
45324  20.6  18.1  29.3   3.0
45325  19.4  17.9  29.8   0.0
45326  15.0  18.0  26.9   9.3
45327  16.4  19.3  31.2   0.2
45328  21.6  18.0  29.7   0.0
45329  23.4  17.9  29.2   0.0
45330  25.2  17.4  29.5   0.0
45331  23.1  17.9  29.5   0.0
45332  22.9  18.6  30.0   0.0
45333  24.3  16.8  29.8   0.0
45334  27.0  17.4  31.1   0.0
45335  24.8  17.6  30.3   0.0
45336  22.9  16.5  31.2   0.0
45337  19.7  17.1  30.4   0.0
45338  23.8  16.3  31.4   3.1
45339  21.0  18.4  32.0  14.7
45340  18.1  18.0  25.9  19.1
45341  18.6  18.2  25.2  15.1
45342  19.6  17.8  27.5   1.5
45343  20.4  17.8  26.4   1.8
45344  14.7  18.3  26.4  24.6
45345  15.9  17.9  26.3   4.3
45346  22.2  17.9  27.7   6.9
45347  13.0  18.4  26.2   0.0
45348  13.0  17.7  25.2  11.7
45349  20.1  18.4  27.2   9.0
45350   6.3  18.9  24.8  25.6
45351  14.0  17.7  25.7   4.8
45352  26.6  16.6  28.0   0.0
45353  17.6  17.4  26.3   5.4
45354  28.6  15.9  28.2   0.0
45355  26.1  16.7  28.6   0.0
45356  26.4  16.4  28.4   5.9
45357  23.3  18.1  26.9   5.7
45358  20.0  17.5  26.4   1.7
45359  21.5  18.2  27.3   3.4
45360  25.7  16.4  27.5   0.0
45361  24.4  17.6  28.5   0.0
45362  24.6  17.2  29.2   0.0
45363  27.3  16.7  30.0   0.0
45364  23.4  17.7  29.7   1.0
45365  23.7  17.2  29.0   0.3
46001  24.8  17.4  29.6   0.0
46002  23.7  16.4  29.1   4.2
46003  19.4  18.7  27.7  15.2
46004  14.9  18.0  25.4   5.0
46005  13.8  18.2  24.8  13.8
46006  14.4  18.1  25.1  30.3
46007  13.9  18.8  26.2  12.7
46008  20.9  17.9  27.5   5.1
46009  19.0  17.1  26.8   6.6
46010  16.9  18.5  28.4   6.5
46011  21.1  18.7  29.6   3.3
46012  22.1  17.5  28.9   0.0
46013  13.6  19.1  27.3   7.8
46014  12.5  19.5  24.2  17.1
46015  14.8  18.1  25.6  13.8
46016  16.3  18.2  25.9  12.3
46017  18.1  18.3  29.0   5.2
46018  15.8  18.4  25.7   4.8
46019  12.5  18.6  26.0   6.7
46020  14.4  18.5  25.4   5.8
46021  17.2  18.0  25.4   6.0
46022  17.8  17.3  25.6   6.9
46023  20.1  17.6  27.1   6.8
46024  18.8  17.9  26.7   7.7
46025  12.3  18.9  26.2  12.8
46026  16.8  18.1  26.9   5.9
46027  15.6  18.4  26.3  12.3
46028  16.9  18.6  26.5  13.7
46029  16.5  18.3  27.4   4.8
46030  17.9  17.9  25.1   6.6
46031  20.7  18.0  27.7   4.4
46032  19.0  18.0  28.6   0.4
46033  23.4  17.4  29.1   2.1
46034  21.4  18.4  28.3   7.4
46035  21.3  17.4  28.2   2.8
46036  19.2  17.7  28.6   1.0
46037  20.7  17.8  29.2   1.3
46038  23.5  18.4  30.3   0.6
46039  18.8  18.4  29.3   0.7
46040  19.0  18.4  27.7  13.2
46041  22.1  17.5  27.7   0.4
46042  10.2  19.0  25.0  14.1
46043  12.5  17.1  23.1  28.3
46044  17.3  17.8  25.2  12.4
46045  16.1  17.8  25.5  13.3
46046  16.9  18.1  24.7  15.8
46047  15.3  17.3  25.6  20.5
46048  13.0  17.5  30.9  22.7
46049  17.4  17.2  25.5  10.7
46050  14.8  17.2  24.3   6.0
46051  16.2  17.0  24.3  11.8
46052  11.5  17.6  23.3  30.6
46053  18.7  16.8  25.2   9.2
46054  20.1  16.6  26.3  10.5
46055  19.3  18.2  30.9  16.7
46056  16.9  17.6  25.6  14.6
46057  16.6  17.3  25.7   8.2
46058  15.7  18.2  25.9  11.9
46059  16.3  17.9  25.3   7.7
46060   5.7  18.1  23.4  34.2
46061  15.2  16.9  25.5   6.5
46062  19.1  16.9  26.0   4.7
46063  16.5  16.9  26.6   4.3
46064  20.4  16.3  27.6   0.7
46065  20.9  16.7  28.4   0.7
46066  20.7  17.4  28.8   0.0
46067  24.4  15.6  28.4   0.0
